Product Name,Category,Rating,Reviewer Name,Review
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Nirosha K,Good product. Well packed and fast delivery. This is the second time I am purchasing from this seller. Highly recommended 🙂🙂🙂
Sakthi Garam Masala 50g,Herbs & Spices,5.0,M Aponso,exellent product.best seller.thank you so much.😊👍
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Chamodi H,👍 good product . fast delivery . thanks.
Sakthi Garam Masala 50g,Herbs & Spices,4.0,Guneshi G,suitable for all non veg recipes
Sakthi Garam Masala 50g,Herbs & Spices,3.0,Joshwin,along with this you sent me broken chipped marmalade bottle your customer care is not answering please replace thay
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Adrian,Its aromatic and super flavourful.This is a must to keep in your kitchen pantry if you are a fan of indian cuisine. 
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Lahiru G,Very reasonable price and absolutely good quality. super fast delivery. I've being buying these for months 
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Raashid R,"lightning fast Delivery, Delivered within 24hours of ordering, Well packed too."
Sakthi Garam Masala 50g,Herbs & Spices,4.0,Dr.S,best quality products. fast and safe shipping. trusted seller.
Sakthi Garam Masala 50g,Herbs & Spices,1.0,Aflal H,worst seller. don't buy guys they send me expired goods
Sakthi Garam Masala 50g,Herbs & Spices,4.0,Karan,Super stuff ! Recommended products! Thanks a lot! 
Sakthi Garam Masala 50g,Herbs & Spices,3.0,H K I,the price is not okay for the quantity 
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Nethra T,best for chicken briyani
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Paul S,Just what I needed 
Sakthi Garam Masala 50g,Herbs & Spices,5.0,Lilupa K,Friendly service 
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,3.0,Priyan,"The product is good but the expiry date is next month ,so I can’t use it for a longer time ,pls send us products with a longer expiry date without ones that are just about to expire,otherwise it’s not worth for the price we pay"
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,1.0,Mohan S,this is not dill leaves..dill leaves is like fern type..this is fenugreek leaves... for no use..no smell at all..just gives a dry leaves smell.. dissatisfied..
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Biswas J,Good Product & Fast delivery by Seller
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,1.0,mrm Y,Short expires
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,4.0,Iran S,Packet is big and worth of money 🥰👍🏻
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Subash W,Very good product. Came less than 24 hours to Monaragala. highly appreciate your service..
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Ayti,"Great product , recevied in good condition , highly recommended"
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Meena ,"Received in good condition , high quality"
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Kaali,Excellent service. Thanks
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,1.0,Kiran H,This is not a Kasturi meti 😠😠
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Irfan S,Looks good. 👍thanks
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Kosala S,Item received very fast. Safly packed. Looks good. Will update the results after using. Thanx seller.
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Lahiru K,Hope this will be a good product with good result.will update later
Everest Kasuri Methi (Dry Fenugreek Leaf) 100g,Herbs & Spices,5.0,Anjana M,Very good product. successful results. It's original. Thanks Daraz.
Wijaya Chilli Pieces 500g.,Herbs & Spices,1.0,Chanaka S,"I ordered 03 Nos. But nothing was received. But Daraz did not take the responsibility for the missing goods. Think twice when ordering Dmart products. Order No: #208102850588621 03 Nos. Wijaya Chilli Pieces 500g. Rs. 1,033 X 3 Waste of money."
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Pramod G,Wijaya products are always quality products and highly recommended. Package was well packed and very quickly delivered
Wijaya Chilli Pieces 500g.,Herbs & Spices,1.0,Mohamed A,packet is damaged.So i'm very disappointed.
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,T Sumithra ,"I have  received my order, thank you once again for your excellent service even during this curfew situation. I was delighted with my purchase😍😍 It was a pleasure doing business with you,Thanks so much again ❤❤❤❤ Thank you Daraz 🤗🤗 Well packaging and Good quality #ExcellentService  #HighlyRecomended👍"
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Sanjaya K,Original Wijaya products. Quick and safe delivert. Expiry date is about 6 months ahead. Product price is different with the mentioned price in the deal. Seems a previous product batch before the price increase. Happy with the product and deal from Daraz. Thanks!!!
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Sampath G,"Good products packaging is okay , Daraz must try to deliver the same day for groceries , thanks"
Wijaya Chilli Pieces 500g.,Herbs & Spices,2.0,Sajith D,I have received old stock.. 
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Kasun C,well packed and newly products .highly recommended Thank you very much daraz .😊😊
Wijaya Chilli Pieces 500g.,Herbs & Spices,3.0,Nilwala R,"packet mentioned Rs. 1190/=, but I bought Rs. 1390/=. I believe daraz market is cheeper than others."
Wijaya Chilli Pieces 500g.,Herbs & Spices,3.0,Yasindu C,Date manufactured April
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Ebi,Good. thanks. very good product wijaya we all know
Wijaya Chilli Pieces 500g.,Herbs & Spices,4.0,Rahim M,quick delivery thanks 
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Ruchira K,Quick delivery...newly manufactured items from authorized seller...long expiry date..safety packing...with big discount.best price in the market..thank you...highly recommended.....
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Vimuthi,Quality product as always 
Wijaya Chilli Pieces 500g.,Herbs & Spices,4.0,Amani ,expair date too far.
Wijaya Chilli Pieces 500g.,Herbs & Spices,4.0,Janaka J,Received well.
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Nilanga N,Actually very good product. this is my first order through daraz. Also fast delivery.Thank you Daraz
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Clinton K,I'm loving this deal. Ordered twice and the products were well packed. Great offer Daraz. Thank you!
Wijaya Chilli Pieces 500g.,Herbs & Spices,5.0,Tharaka N,Fast Delivery.. Really Appreciate the discount too. Everything was packed nicely. Thumbs Up
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Yasindu,Received as advertised. Recent MFD. (New products) Received before the mentioned time.
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Kevina,"Good quality, also very well packed and delivered very fast by dMart."
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,3.0,Diron,Delivery got delayed due to curfew. Anyhow thanks for your effort to deliver.... Awaiting one more item ordered 3 weeks back....
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Prem,Cheaper than Cargills and Keels super..!
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,3.0,Fathima F,without delivery charges much better
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Kasun C,"Received as advertised Expiry date 2023 Proper pricing marked in the packet Quality, Vijaya products are always exceptional "
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Varun R,Wijaya product is always good quality 👍
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,1.0,Mohamed R,charged more than the marked price
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,4.0,Ahmed S,Good Products!!
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Tharaka ,Thank you! Great service! ♥️ My mom was extremely happy! We ordered an entire batch again to store! Keep it up guys! 
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Bava L,Nothing to complain/praise. They are the same FMCG products available in Supermarkets. Good Packaging and fast delivery
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Ravindu G,Excellent product. Recommended!
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,4.0,Budhi J,The Best Product. The Best Spices.Delivered items fast and safely .Big thanks to Daraz team & Wijaya Spices.Wishing you both companies a lot of success
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Nipuni W,Recently manufactured. received quickly. highly recommended.
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Dhuruvan,value for money. could only find on Daraz at this time 
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,5.0,Hasitha P,Good Products. well packed. Cheep in price. High Quality.Good Rider. Quickly and Friendly. 100% Satisfied
Wijaya Jaffna Curry Powder 100g.,Herbs & Spices,1.0,Isuru J,Ordered 2 of it but only received 1
Wijaya Kurakkan Flour 400g,Herbs & Spices,1.0,Rafika F,"Even if the dollar is the same, the number increases day by day. "
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,D Saldin,"The item was the same as the description.No damages. But they have put the soaps in to the same box , that was really very disappointed. luckily the soap scent didn't effect the food items. please next time separate these items send us"
Wijaya Kurakkan Flour 400g,Herbs & Spices,3.0,Anne,Fine with this and delivery was on time
Wijaya Kurakkan Flour 400g,Herbs & Spices,4.0,Poojan H,good packaging. best quality products. speedy processing.
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,Nandhini S,The item was the same as shown. Well packed. Reasonable price. Happy to deal with you
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,Daminda P,Good quality product. Good packing. Very fast delivery. Recommended this seller.
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,Raju T,best products in Sri Lanka. The prices are very reasonable .really appreciate the discount . Thank you very much . happy shopping experience with daraz .😊😊
Wijaya Kurakkan Flour 400g,Herbs & Spices,4.0,Budhi J,Order Placed with other Dmart items on the “Rush Hour” 4pm-5pm and I got huge discounts on because I Collected lot of Daraz Vouchers before 11.11.2021. Also Got Free Delivery. Delivered items fast and safely. Big thanks to Daraz team and Wijaya Team. Wishing you both companies a lot of success.
Wijaya Kurakkan Flour 400g,Herbs & Spices,4.0,Shani N,i received the packege withing 2 days...it was well packaged..i'm satisfied with the order..
Wijaya Kurakkan Flour 400g,Herbs & Spices,3.0,Pramodi H,this item not packaged inside i pay money
Wijaya Kurakkan Flour 400g,Herbs & Spices,4.0,Rahim M,good packing and quick delivery
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,Lionel J,The product is excellent. I recommend the seller and their products.Delivered fast and safely. Big thanks to Daraz team & Wijaya company team. Wish you both companies a lot of success.
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,Kajan K,The Best Product. Delivered items fast and safely through through Dmart Express Delivery.Big thanks to Daraz Dmart team.Wishing you both companies a lot of success.
Wijaya Kurakkan Flour 400g,Herbs & Spices,1.0,Losy,Poor packaging . Some items were damaged due to not stored property All items were packed in a Daraz polythene not in a box
Wijaya Kurakkan Flour 400g,Herbs & Spices,5.0,Upul R,Wijaya products are my wife's favourites and we always buy theirs.
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Saavinda D,"Highly recommend this store,well packed my order, Thanks"
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,BP,Best price with good quality
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Shanika G,good my sambol is now got the taste
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Anu S,Good packing
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,4.0,Devinda B,very good product.thankyou draz
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,4.0,Neha L,Good for the price. thanks
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Mohamed S,"arrived on time, tq"
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Babara,Taste is very good
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Nivi ,Happy customer
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,4.0,Vash E,Awesome Service!!
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,Irfan H,worth for the price and delivered quickly!
"Knorr Maldivefish Powder Mix, 40g",Herbs & Spices,5.0,PSK,Received this yesterday. Taste is good and delicious. Thank you daraz
Dil Maldive Fish Pieces 100g,Herbs & Spices,5.0,Asin K,Cheaper than supermarkets / retail stores. Also the shipping fee is fixed at 99 bucks which could actually be cheaper than driving to the nearby supermarket + the time
Dil Maldive Fish Pieces 100g,Herbs & Spices,5.0,Nilanthi K,all items were nicely packed ...quick delivery... well done Daraz keep it up
Dil Maldive Fish Pieces 100g,Herbs & Spices,4.0,Manik,Quick delivery...(within 24 Hours to Hambantota)Nice packing...Best price from authorized seller...Highly recommended ...thank you..
Dil Maldive Fish Pieces 100g,Herbs & Spices,5.0,Isuru A,Got the package in time. Thank you daraz and the seller. 🥳🥳
Dil Maldive Fish Pieces 100g,Herbs & Spices,4.0,Avanthika,Excellent deal!!
Dil Maldive Fish Pieces 100g,Herbs & Spices,1.0,Nushra,Didnt recieve this item from the package 
Dil Maldive Fish Pieces 100g,Herbs & Spices,5.0,Muhundan G,"Perfectly packed and delivered on time, thanks Daraz"
Dil Maldive Fish Pieces 100g,Herbs & Spices,5.0,Gayathri K,Product was delivered with no damages.
Dil Maldive Fish Pieces 100g,Herbs & Spices,4.0,Maziya ,Quality is fine good for the price
Dil Maldive Fish Pieces 100g,Herbs & Spices,5.0,Dinesh S,Loving this one! Much needed
Dil Maldive Fish Pieces 100g,Herbs & Spices,3.0,Hazeeb ,Good packing and great product
Dil Maldive Fish Pieces 100g,Herbs & Spices,2.0,Sachini K,The packet was already opened. Very dissapointed
Nikado Papadam 100g,Herbs & Spices,3.0,Munas,Not very tasty but okay
Nikado Papadam 100g,Herbs & Spices,3.0,Pradeep G,Good product
Nikado Papadam 100g,Herbs & Spices,5.0,Abdhul A,Very fast delivery and product as described
Nikado Papadam 100g,Herbs & Spices,5.0,Henry A,Very cheaper than the market. Very reasonable seller. Highly recommended seller. Hope to deal with you again. Thank you very much for providing your products.
Nikado Papadam 100g,Herbs & Spices,4.0,Nadeeka R,"thank you daraz and seller ,,,,for the givin qlity products"
Nikado Papadam 100g,Herbs & Spices,4.0,Sonali R,Good Product. We always order from Daraz! Love it.
Nikado Papadam 100g,Herbs & Spices,4.0,Mirlani A,nicely packed and received in good conditio
