Product Name,Category,Rating,Reviewer Name,Review,Review_without_emoji,preprocess_text,preprocess_text1
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,Monika,nice job thank you,nice job thank you,nice job thank you,"['nice', 'job', 'thank']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Vishara,Super delicious . highly recommended this seller. thank you🌶️🌶️🌶️🥵🥹🎁🍜🤤,Super delicious . highly recommended this seller. thank youhot pepperhot pepperhot pepperhot face🥹wrapped giftsteaming bowldrooling face,super delicious  highly recommended this seller thank youhot pepperhot pepperhot pepperhot face🥹wrapped giftsteaming bowldrooling face,"['super', 'delicious', 'highly', 'recommended', 'seller', 'thank', 'youhot', 'pepperhot', 'pepperhot', 'pepperhot', 'face\U0001f979wrapped', 'giftsteaming', 'bowldrooling', 'face']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Minul L,"Good. Slightly expensive for what it is but it's good overall. Packed well by the seller. Received items on 16/03/2022, noodles expire on 14/05/2022","Good. Slightly expensive for what it is but it's good overall. Packed well by the seller. Received items on 16/03/2022, noodles expire on 14/05/2022",good slightly expensive for what it is but its good overall packed well by the seller received items on 16/03/2022 noodles expire on 14/05/2022,"['good', 'slightly', 'expensive', 'good', 'overall', 'packed', 'well', 'seller', 'received', 'items', '16/03/2022', 'noodles', 'expire', '14/05/2022']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Amith S,this is my 2nd time order.friendly seller and fast reply.i highly recommend this seller.,this is my 2nd time order.friendly seller and fast reply.i highly recommend this seller.,this is my 2nd time orderfriendly seller and fast replyi highly recommend this seller,"['2nd', 'time', 'orderfriendly', 'seller', 'fast', 'replyi', 'highly', 'recommend', 'seller']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,MD,Good seller. Expire date full fill in two months. ,Good seller. Expire date full fill in two months. ,good seller expire date full fill in two months ,"['good', 'seller', 'expire', 'date', 'full', 'fill', 'two', 'months']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,RK,fast delivery & nice experience. I love it.,fast delivery & nice experience. I love it.,fast delivery  nice experience i love it,"['fast', 'delivery', 'nice', 'experience', 'love']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,2.0,Arthur,good item promotional price fast shipping no damages due to good packing ,good item promotional price fast shipping no damages due to good packing ,good item promotional price fast shipping no damages due to good packing ,"['good', 'item', 'promotional', 'price', 'fast', 'shipping', 'damages', 'due', 'good', 'packing']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,3.0,Chandika,Very tasty😋. Thanks daraz👍,Very tastyface savoring food. Thanks darazthumbs up,very tastyface savoring food thanks darazthumbs up,"['tastyface', 'savoring', 'food', 'thanks', 'darazthumbs']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,Dinithi I,Delivery and customer service is very good...recommend...,Delivery and customer service is very good...recommend...,delivery and customer service is very goodrecommend,"['delivery', 'customer', 'service', 'goodrecommend']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,Ishini,"his is really good,price is lesser than the other shops","his is really good,price is lesser than the other shops",his is really goodprice is lesser than the other shops,"['really', 'goodprice', 'lesser', 'shops']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,1.0,Anton G,No bubble wrap so some of the packets were crushed,No bubble wrap so some of the packets were crushed,no bubble wrap so some of the packets were crushed,"['bubble', 'wrap', 'packets', 'crushed']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Gihan H,Delivery took longer than expected,Delivery took longer than expected,delivery took longer than expected,"['delivery', 'took', 'longer', 'expected']"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Pasindu D,fast delivery and good product ,fast delivery and good product ,fast delivery and good product ,"['fast', 'delivery', 'good', 'product']"
MAGGI Papare Kottu Noodles 77g,Noodles,4.0,Majhi,"well Packaged , Fast delivery And Discounts Awesome I got 70 LKR discount From Market Price ! Highly Recommended People Who Don't have time to spend Shopping ! Daraz is Doing Awesome Service In This Situation. This is Very helpful !! ☺️","well Packaged , Fast delivery And Discounts Awesome I got 70 LKR discount From Market Price ! Highly Recommended People Who Don't have time to spend Shopping ! Daraz is Doing Awesome Service In This Situation. This is Very helpful !! smiling face",well packaged  fast delivery and discounts awesome i got 70 lkr discount from market price  highly recommended people who dont have time to spend shopping  daraz is doing awesome service in this situation this is very helpful  smiling face,"['well', 'packaged', 'fast', 'delivery', 'discounts', 'awesome', 'got', '70', 'lkr', 'discount', 'market', 'price', 'highly', 'recommended', 'people', 'dont', 'time', 'spend', 'shopping', 'daraz', 'awesome', 'service', 'situation', 'helpful', 'smiling', 'face']"
MAGGI Papare Kottu Noodles 77g,Noodles,4.0,Kularathna,Super..👍Appreciate your service despite the shortage of fuel Daraz,Super..thumbs upAppreciate your service despite the shortage of fuel Daraz,superthumbs upappreciate your service despite the shortage of fuel daraz,"['superthumbs', 'upappreciate', 'service', 'despite', 'shortage', 'fuel', 'daraz']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Perera,"Quickly delivered , and really a great service !","Quickly delivered , and really a great service !",quickly delivered  and really a great service ,"['quickly', 'delivered', 'really', 'great', 'service']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Henry A,Very fast delivery and product as described,Very fast delivery and product as described,very fast delivery and product as described,"['fast', 'delivery', 'product', 'described']"
MAGGI Papare Kottu Noodles 77g,Noodles,1.0,Dimu,damage packets with ants also 😡😡😡 holes in packing..,damage packets with ants also pouting facepouting facepouting face holes in packing..,damage packets with ants also pouting facepouting facepouting face holes in packing,"['damage', 'packets', 'ants', 'also', 'pouting', 'facepouting', 'facepouting', 'face', 'holes', 'packing']"
MAGGI Papare Kottu Noodles 77g,Noodles,2.0,Dinuka,package was damaged and insects are inside the packet ,package was damaged and insects are inside the packet ,package was damaged and insects are inside the packet ,"['package', 'damaged', 'insects', 'inside', 'packet']"
MAGGI Papare Kottu Noodles 77g,Noodles,1.0,Vishwa,Worst experience I ever had. Very poor customer service. I will never buy again.. F###,Worst experience I ever had. Very poor customer service. I will never buy again.. F###,worst experience i ever had very poor customer service i will never buy again f,"['worst', 'experience', 'ever', 'poor', 'customer', 'service', 'never', 'buy', 'f']"
MAGGI Papare Kottu Noodles 77g,Noodles,2.0,Jadeya,"didn't receive. rider missed the package somewhere and updated as ""Delivered"". 😒","didn't receive. rider missed the package somewhere and updated as ""Delivered"". unamused face",didnt receive rider missed the package somewhere and updated as delivered unamused face,"['didnt', 'receive', 'rider', 'missed', 'package', 'somewhere', 'updated', 'delivered', 'unamused', 'face']"
MAGGI Papare Kottu Noodles 77g,Noodles,3.0,Vidhura,they faked me I've ordered 5 they sent me only one in a big box 👎👎👎,they faked me I've ordered 5 they sent me only one in a big box thumbs downthumbs downthumbs down,they faked me ive ordered 5 they sent me only one in a big box thumbs downthumbs downthumbs down,"['faked', 'ive', 'ordered', '5', 'sent', 'one', 'big', 'box', 'thumbs', 'downthumbs', 'downthumbs']"
MAGGI Papare Kottu Noodles 77g,Noodles,2.0,Ruban S,damaged packets. ,damaged packets. ,damaged packets ,"['damaged', 'packets']"
MAGGI Papare Kottu Noodles 77g,Noodles,3.0,Mirsath K,Poor Packaging,Poor Packaging,poor packaging,"['poor', 'packaging']"
MAGGI Papare Kottu Noodles 77g,Noodles,4.0,SainuS,All the packets were crushed! 🤦🏻‍♀️,All the packets were crushed! woman facepalming,all the packets were crushed woman facepalming,"['packets', 'crushed', 'woman', 'facepalming']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Manoj P,"Received. Good delevery. Thank you daraz for giv8ng discounts, less shipping fees, good packing.","Received. Good delevery. Thank you daraz for giv8ng discounts, less shipping fees, good packing.",received good delevery thank you daraz for giv8ng discounts less shipping fees good packing,"['received', 'good', 'delevery', 'thank', 'daraz', 'giv8ng', 'discounts', 'less', 'shipping', 'fees', 'good', 'packing']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Fathima F,Good packing.Reasonable price.Good quality.Fast Delivery.Efficient service from Daraz.well organised packaging boxes and friendly service .,Good packing.Reasonable price.Good quality.Fast Delivery.Efficient service from Daraz.well organised packaging boxes and friendly service .,good packingreasonable pricegood qualityfast deliveryefficient service from darazwell organised packaging boxes and friendly service ,"['good', 'packingreasonable', 'pricegood', 'qualityfast', 'deliveryefficient', 'service', 'darazwell', 'organised', 'packaging', 'boxes', 'friendly', 'service']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Jerom G,"Items received, good packing ","Items received, good packing ",items received good packing ,"['items', 'received', 'good', 'packing']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Aruna M,good but package is not that much good all Noddles broken,good but package is not that much good all Noddles broken,good but package is not that much good all noddles broken,"['good', 'package', 'much', 'good', 'noddles', 'broken']"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Samran N,thanks daraz i am excited ,thanks daraz i am excited ,thanks daraz i am excited ,"['thanks', 'daraz', 'excited']"
MAGGI Family Pack Noodles 335g,Noodles,1.0,Anu W,"Maggie, don't take the names of these two of my second orders, some of them are damaged in the packets, 90% of the cookies are closed and a photo is also put maggie packing owl. 💔","Maggie, don't take the names of these two of my second orders, some of them are damaged in the packets, 90% of the cookies are closed and a photo is also put maggie packing owl. broken heart",maggie dont take the names of these two of my second orders some of them are damaged in the packets 90 of the cookies are closed and a photo is also put maggie packing owl broken heart,"['maggie', 'dont', 'take', 'names', 'two', 'second', 'orders', 'damaged', 'packets', '90', 'cookies', 'closed', 'photo', 'also', 'put', 'maggie', 'packing', 'owl', 'broken', 'heart']"
MAGGI Family Pack Noodles 335g,Noodles,3.0,NF Asra,Well packed ,Well packed ,well packed ,"['well', 'packed']"
MAGGI Family Pack Noodles 335g,Noodles,5.0,Manoj P,"Received. Good delevery. Thank you daraz for giv8ng discounts, less shipping fees, good packing. ","Received. Good delevery. Thank you daraz for giv8ng discounts, less shipping fees, good packing. ",received good delevery thank you daraz for giv8ng discounts less shipping fees good packing ,"['received', 'good', 'delevery', 'thank', 'daraz', 'giv8ng', 'discounts', 'less', 'shipping', 'fees', 'good', 'packing']"
MAGGI Family Pack Noodles 335g,Noodles,5.0,Deshan U,high quality product. not expired. high speed shipping. thank you darazmall. definitely buy i again,high quality product. not expired. high speed shipping. thank you darazmall. definitely buy i again,high quality product not expired high speed shipping thank you darazmall definitely buy i again,"['high', 'quality', 'product', 'expired', 'high', 'speed', 'shipping', 'thank', 'darazmall', 'definitely', 'buy']"
MAGGI Family Pack Noodles 335g,Noodles,3.0,Sandil D,fast delivery ,fast delivery ,fast delivery ,"['fast', 'delivery']"
MAGGI Family Pack Noodles 335g,Noodles,5.0,Mohamed I,Good product with discount offers thanks daraz ,Good product with discount offers thanks daraz ,good product with discount offers thanks daraz ,"['good', 'product', 'discount', 'offers', 'thanks', 'daraz']"
MAGGI Family Pack Noodles 335g,Noodles,5.0,Shifan I,Good product.very tasty.Thank you Daraz..👍😇,Good product.very tasty.Thank you Daraz..thumbs upsmiling face with halo,good productvery tastythank you darazthumbs upsmiling face with halo,"['good', 'productvery', 'tastythank', 'darazthumbs', 'upsmiling', 'face', 'halo']"
MAGGI Family Pack Noodles 335g,Noodles,4.0,Iruni S,Really good. good packing. ,Really good. good packing. ,really good good packing ,"['really', 'good', 'good', 'packing']"
MAGGI Family Pack Noodles 335g,Noodles,4.0,Rose D,Thanks daraz 😊 Fast delivery,Thanks daraz smiling face with smiling eyes Fast delivery,thanks daraz smiling face with smiling eyes fast delivery,"['thanks', 'daraz', 'smiling', 'face', 'smiling', 'eyes', 'fast', 'delivery']"
MAGGI Family Pack Noodles 335g,Noodles,4.0,Riswan M,Fast delivery Happy shopping card offers ,Fast delivery Happy shopping card offers ,fast delivery happy shopping card offers ,"['fast', 'delivery', 'happy', 'shopping', 'card', 'offers']"
